time,x,y,u0,u1,u2
0.15,0.171414,0.138267,0.931574,-0.105482,-0.323852
0.15,0.127771,0.211882,0.917506,0.166589,-0.350604
0.15,0.0809196,0.130648,0.927726,0.138515,0.0487239
0.15,-0.030162,0.177112,0.559863,0.751799,-0.294541
0.15,0.045186,0.182546,0.871764,0.406469,-0.170232
0.15,0.0140286,0.243082,0.724648,0.547017,-0.396565
0.15,0.045186,0.182546,0.871764,0.406469,-0.170232
0.15,0.0120526,0.113828,0.817468,0.327056,0.272373
0.15,0.0809196,0.130648,0.927726,0.138515,0.0487239
0.15,0.329761,0.0390479,0.619476,-0.48988,-0.608688
0.15,0.274434,0.131227,0.805758,-0.245344,-0.52666
0.15,0.185357,0.0369934,0.785725,-0.517754,-0.292687
0.15,0.519819,0.0814025,0.471803,-0.289429,-0.827359
0.15,0.329761,0.0390479,0.619476,-0.48988,-0.608688
0.15,0.374784,-0.0580053,0.448941,-0.550938,-0.699759
0.15,0.402322,0.168717,0.654709,-0.236886,-0.710302
0.15,0.274434,0.131227,0.805758,-0.245344,-0.52666
0.15,0.329761,0.0390479,0.619476,-0.48988,-0.608688
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.61342,0.423386,-0.0656804,0.183832,-0.979666
0.15,-0.942566,0.214347,-8.28951e-17,3.02807e-17,-1
0.15,-0.514828,0.0474549,-0.357707,0.152595,-0.920043
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.724807,0.0924216,-0.169505,0.0657158,-0.982384
0.15,-0.295884,0.436515,0.00753582,0.392598,-0.919087
0.15,-0.150635,0.326983,0.178524,0.58242,-0.791251
0.15,-0.0847116,0.461171,0.293803,0.424499,-0.855195
0.15,-0.352959,0.156618,-0.361358,0.350357,-0.856962
0.15,-0.308192,0.285529,-0.115998,0.431608,-0.893647
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.352959,0.156618,-0.361358,0.350357,-0.856962
0.15,-0.198611,0.21124,-0.0823298,0.629915,-0.747246
0.15,-0.308192,0.285529,-0.115998,0.431608,-0.893647
0.15,-0.212934,0.00850813,-0.757709,0.0357635,-0.63733
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.337012,0.0252252,-0.535121,0.176977,-0.818892
0.15,-0.308192,0.285529,-0.115998,0.431608,-0.893647
0.15,-0.295884,0.436515,0.00753582,0.392598,-0.919087
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.0847116,0.461171,0.293803,0.424499,-0.855195
0.15,-0.150635,0.326983,0.178524,0.58242,-0.791251
0.15,-0.0180506,0.332152,0.470448,0.552978,-0.67739
0.15,0.0995954,0.427766,0.528437,0.330953,-0.778742
0.15,-0.0847116,0.461171,0.293803,0.424499,-0.855195
0.15,-0.0180506,0.332152,0.470448,0.552978,-0.67739
0.15,0.0140286,0.243082,0.724648,0.547017,-0.396565
0.15,0.0820092,0.295979,0.74627,0.36669,-0.554104
0.15,-0.0180506,0.332152,0.470448,0.552978,-0.67739
0.15,0.5,0.866025,6.12323e-17,1.06058e-16,-1
0.15,0.263792,0.627337,0.344042,0.122321,-0.924351
0.15,0.488264,0.635537,0.18649,0.0243605,-0.981892
0.15,0.0995954,0.427766,0.528437,0.330953,-0.778742
0.15,0.263792,0.627337,0.344042,0.122321,-0.924351
0.15,0.0643255,0.619112,0.310382,0.25954,-0.908268
0.15,0.426311,0.49985,0.387602,0.0491718,-0.918399
0.15,0.488264,0.635537,0.18649,0.0243605,-0.981892
0.15,0.263792,0.627337,0.344042,0.122321,-0.924351
0.15,-0.3372,0.749522,0.0397531,0.0761865,-0.996093
0.15,-0.5,0.866025,-2.83277e-16,4.9065e-16,-1
0.15,-0.658718,0.707307,-2.61479e-16,3.38261e-16,-1
0.15,-0.61342,0.423386,-0.0656804,0.183832,-0.979666
0.15,-0.395696,0.597716,0.0135554,0.231134,-0.971954
0.15,-0.658718,0.707307,-2.61479e-16,3.38261e-16,-1
0.15,-0.109351,0.700325,0.169608,0.223672,-0.95912
0.15,-0.261287,0.929988,-1.40822e-16,4.29807e-16,-1
0.15,-0.3372,0.749522,0.0397531,0.0761865,-0.996093
0.15,-0.514828,0.0474549,-0.357707,0.152595,-0.920043
0.15,-0.724807,0.0924216,-0.169505,0.0657158,-0.982384
0.15,-0.695647,-0.0835962,-0.216215,0.116072,-0.966906
0.15,-0.352959,0.156618,-0.361358,0.350357,-0.856962
0.15,-0.514828,0.0474549,-0.357707,0.152595,-0.920043
0.15,-0.337012,0.0252252,-0.535121,0.176977,-0.818892
0.15,-0.352959,0.156618,-0.361358,0.350357,-0.856962
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.514828,0.0474549,-0.357707,0.152595,-0.920043
0.15,-0.295884,0.436515,0.00753582,0.392598,-0.919087
0.15,-0.61342,0.423386,-0.0656804,0.183832,-0.979666
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.150635,0.326983,0.178524,0.58242,-0.791251
0.15,-0.295884,0.436515,0.00753582,0.392598,-0.919087
0.15,-0.308192,0.285529,-0.115998,0.431608,-0.893647
0.15,-0.0847116,0.461171,0.293803,0.424499,-0.855195
0.15,-0.109351,0.700325,0.169608,0.223672,-0.95912
0.15,-0.295884,0.436515,0.00753582,0.392598,-0.919087
0.15,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.15,-0.942566,0.214347,-8.28951e-17,3.02807e-17,-1
0.15,-0.61342,0.423386,-0.0656804,0.183832,-0.979666
0.15,-0.695647,-0.0835962,-0.216215,0.116072,-0.966906
0.15,-1,5.66554e-16,-1.22465e-16,8.03699e-32,-1
0.15,-0.941973,-0.216558,-1.92397e-16,-2.14415e-18,-1
0.15,-0.0816761,0.249742,0.352161,0.725075,-0.588142
0.15,0.0140286,0.243082,0.724648,0.547017,-0.396565
0.15,-0.0180506,0.332152,0.470448,0.552978,-0.67739
0.15,-0.198611,0.21124,-0.0823298,0.629915,-0.747246
0.15,-0.112215,0.172215,0.09601,0.837331,-0.496929
0.15,-0.0816761,0.249742,0.352161,0.725075,-0.588142
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,-0.0816538,0.105014,-0.20405,0.885399,-0.12676
0.15,-0.337012,0.0252252,-0.535121,0.176977,-0.818892
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.352959,0.156618,-0.361358,0.350357,-0.856962
0.15,-0.212934,0.00850813,-0.757709,0.0357635,-0.63733
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.942566,0.214347,-8.28951e-17,3.02807e-17,-1
0.15,-1,5.66554e-16,-1.22465e-16,8.03699e-32,-1
0.15,-0.724807,0.0924216,-0.169505,0.0657158,-0.982384
0.15,-0.724807,0.0924216,-0.169505,0.0657158,-0.982384
0.15,-0.53979,0.245566,-0.196287,0.230387,-0.951238
0.15,-0.942566,0.214347,-8.28951e-17,3.02807e-17,-1
0.15,-0.030162,0.177112,0.559863,0.751799,-0.294541
0.15,-0.112215,0.172215,0.09601,0.837331,-0.496929
0.15,-0.0816538,0.105014,-0.20405,0.885399,-0.12676
0.15,0.045186,0.182546,0.871764,0.406469,-0.170232
0.15,-0.030162,0.177112,0.559863,0.751799,-0.294541
0.15,0.0120526,0.113828,0.817468,0.327056,0.272373
0.15,0.0140286,0.243082,0.724648,0.547017,-0.396565
0.15,-0.0816761,0.249742,0.352161,0.725075,-0.588142
0.15,-0.030162,0.177112,0.559863,0.751799,-0.294541
0.15,-0.695647,-0.0835962,-0.216215,0.116072,-0.966906
0.15,-0.443628,-0.125938,-0.474543,0.023564,-0.87793
0.15,-0.514828,0.0474549,-0.357707,0.152595,-0.920043
0.15,-1,5.66554e-16,-1.22465e-16,8.03699e-32,-1
0.15,-0.695647,-0.0835962,-0.216215,0.116072,-0.966906
0.15,-0.724807,0.0924216,-0.169505,0.0657158,-0.982384
0.15,-0.941973,-0.216558,-1.92397e-16,-2.14415e-18,-1
0.15,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.15,-0.637072,-0.318366,-0.217674,-0.0349309,-0.971842
0.15,-0.637072,-0.318366,-0.217674,-0.0349309,-0.971842
0.15,-0.866025,-0.5,-1.06058e-16,-6.12323e-17,-1
0.15,-0.688065,-0.677961,-2.46063e-16,-1.08116e-16,-1
0.15,-0.330948,-0.53112,-0.286724,-0.166632,-0.935858
0.15,-0.100024,-0.430515,-0.370857,-0.411898,-0.828261
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
0.15,-0.688065,-0.677961,-2.46063e-16,-1.08116e-16,-1
0.15,-0.330948,-0.53112,-0.286724,-0.166632,-0.935858
0.15,-0.415311,-0.346405,-0.400058,-0.124015,-0.902819
0.15,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.15,-0.241482,-0.935295,-6.2148e-17,-1.42047e-16,-1
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,-0.443628,-0.125938,-0.474543,0.023564,-0.87793
0.15,-0.695647,-0.0835962,-0.216215,0.116072,-0.966906
0.15,-0.637072,-0.318366,-0.217674,-0.0349309,-0.971842
0.15,-0.268336,-0.185028,-0.604172,-0.213095,-0.762266
0.15,-0.289115,-0.0741283,-0.635821,-0.0687074,-0.764804
0.15,-0.443628,-0.125938,-0.474543,0.023564,-0.87793
0.15,-0.330948,-0.53112,-0.286724,-0.166632,-0.935858
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
0.15,-0.415311,-0.346405,-0.400058,-0.124015,-0.902819
0.15,-0.132733,-0.153488,-0.659893,-0.494653,-0.557939
0.15,-0.166926,-0.0668294,-0.77449,-0.276527,-0.559995
0.15,-0.268336,-0.185028,-0.604172,-0.213095,-0.762266
0.15,-0.0681473,-0.0757835,-0.651611,-0.726033,-0.187583
0.15,-0.132733,-0.153488,-0.659893,-0.494653,-0.557939
0.15,-0.0298115,-0.182154,-0.411484,-0.757724,-0.491927
0.15,-0.268336,-0.185028,-0.604172,-0.213095,-0.762266
0.15,-0.443628,-0.125938,-0.474543,0.023564,-0.87793
0.15,-0.415311,-0.346405,-0.400058,-0.124015,-0.902819
0.15,-0.166926,-0.0668294,-0.77449,-0.276527,-0.559995
0.15,-0.289115,-0.0741283,-0.635821,-0.0687074,-0.764804
0.15,-0.268336,-0.185028,-0.604172,-0.213095,-0.762266
0.15,-0.0681473,-0.0757835,-0.651611,-0.726033,-0.187583
0.15,-0.166926,-0.0668294,-0.77449,-0.276527,-0.559995
0.15,-0.132733,-0.153488,-0.659893,-0.494653,-0.557939
0.15,-0.0681473,-0.0757835,-0.651611,-0.726033,-0.187583
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,-0.166926,-0.0668294,-0.77449,-0.276527,-0.559995
0.15,-0.212934,0.00850813,-0.757709,0.0357635,-0.63733
0.15,-0.337012,0.0252252,-0.535121,0.176977,-0.818892
0.15,-0.289115,-0.0741283,-0.635821,-0.0687074,-0.764804
0.15,-0.695647,-0.0835962,-0.216215,0.116072,-0.966906
0.15,-0.941973,-0.216558,-1.92397e-16,-2.14415e-18,-1
0.15,-0.637072,-0.318366,-0.217674,-0.0349309,-0.971842
0.15,-0.61342,0.423386,-0.0656804,0.183832,-0.979666
0.15,-0.658718,0.707307,-2.61479e-16,3.38261e-16,-1
0.15,-0.866025,0.5,-1.06058e-16,6.12323e-17,-1
0.15,0.0306885,0.0575209,0.678993,-0.264052,0.417347
0.15,0.00496738,-0.0124218,0.0439731,-0.885534,0.353242
0.15,0.107929,-0.0299205,0.486027,-0.843714,-0.0535126
0.15,-0.198611,0.21124,-0.0823298,0.629915,-0.747246
0.15,-0.352959,0.156618,-0.361358,0.350357,-0.856962
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.112215,0.172215,0.09601,0.837331,-0.496929
0.15,-0.198611,0.21124,-0.0823298,0.629915,-0.747246
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.150635,0.326983,0.178524,0.58242,-0.791251
0.15,-0.308192,0.285529,-0.115998,0.431608,-0.893647
0.15,-0.198611,0.21124,-0.0823298,0.629915,-0.747246
0.15,-0.514828,0.0474549,-0.357707,0.152595,-0.920043
0.15,-0.443628,-0.125938,-0.474543,0.023564,-0.87793
0.15,-0.337012,0.0252252,-0.535121,0.176977,-0.818892
0.15,-0.0816538,0.105014,-0.20405,0.885399,-0.12676
0.15,0.0120526,0.113828,0.817468,0.327056,0.272373
0.15,-0.030162,0.177112,0.559863,0.751799,-0.294541
0.15,-0.0816538,0.105014,-0.20405,0.885399,-0.12676
0.15,-0.0357351,0.0436628,-0.0680366,-0.311068,0.643591
0.15,0.0120526,0.113828,0.817468,0.327056,0.272373
0.15,-0.208485,0.101514,-0.561987,0.420997,-0.70854
0.15,-0.0816538,0.105014,-0.20405,0.885399,-0.12676
0.15,-0.112215,0.172215,0.09601,0.837331,-0.496929
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,-0.0357351,0.0436628,-0.0680366,-0.311068,0.643591
0.15,-0.0816538,0.105014,-0.20405,0.885399,-0.12676
0.15,-0.166926,-0.0668294,-0.77449,-0.276527,-0.559995
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,-0.212934,0.00850813,-0.757709,0.0357635,-0.63733
0.15,0.00496738,-0.0124218,0.0439731,-0.885534,0.353242
0.15,-0.0357351,0.0436628,-0.0680366,-0.311068,0.643591
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,-0.0681473,-0.0757835,-0.651611,-0.726033,-0.187583
0.15,0.028749,-0.0943491,-0.161517,-0.933118,-0.203703
0.15,0.00496738,-0.0124218,0.0439731,-0.885534,0.353242
0.15,-0.289115,-0.0741283,-0.635821,-0.0687074,-0.764804
0.15,-0.166926,-0.0668294,-0.77449,-0.276527,-0.559995
0.15,-0.212934,0.00850813,-0.757709,0.0357635,-0.63733
0.15,-0.337012,0.0252252,-0.535121,0.176977,-0.818892
0.15,-0.443628,-0.125938,-0.474543,0.023564,-0.87793
0.15,-0.289115,-0.0741283,-0.635821,-0.0687074,-0.764804
0.15,0.092418,0.0554205,0.888056,-0.375308,0.171187
0.15,0.185357,0.0369934,0.785725,-0.517754,-0.292687
0.15,0.171414,0.138267,0.931574,-0.105482,-0.323852
0.15,0.0120526,0.113828,0.817468,0.327056,0.272373
0.15,0.0306885,0.0575209,0.678993,-0.264052,0.417347
0.15,0.0809196,0.130648,0.927726,0.138515,0.0487239
0.15,-0.0357351,0.0436628,-0.0680366,-0.311068,0.643591
0.15,0.0306885,0.0575209,0.678993,-0.264052,0.417347
0.15,0.0120526,0.113828,0.817468,0.327056,0.272373
0.15,-0.0357351,0.0436628,-0.0680366,-0.311068,0.643591
0.15,0.00496738,-0.0124218,0.0439731,-0.885534,0.353242
0.15,0.0306885,0.0575209,0.678993,-0.264052,0.417347
0.15,0.107929,-0.0299205,0.486027,-0.843714,-0.0535126
0.15,0.185357,0.0369934,0.785725,-0.517754,-0.292687
0.15,0.092418,0.0554205,0.888056,-0.375308,0.171187
0.15,0.0193339,-0.29359,-0.306996,-0.66363,-0.679667
0.15,0.119034,-0.178114,0.0211584,-0.874721,-0.478324
0.15,-0.0298115,-0.182154,-0.411484,-0.757724,-0.491927
0.15,0.288212,-0.173833,0.271962,-0.677381,-0.674398
0.15,0.19762,-0.306731,-0.0249877,-0.648976,-0.753791
0.15,0.407673,-0.282251,0.166411,-0.531949,-0.827269
0.15,0.499136,-0.105047,0.346606,-0.421139,-0.834943
0.15,0.288212,-0.173833,0.271962,-0.677381,-0.674398
0.15,0.407673,-0.282251,0.166411,-0.531949,-0.827269
0.15,0.219717,-0.0674878,0.488081,-0.753108,-0.42534
0.15,0.127335,-0.0990087,0.285657,-0.867932,-0.275745
0.15,0.288212,-0.173833,0.271962,-0.677381,-0.674398
0.15,0.028749,-0.0943491,-0.161517,-0.933118,-0.203703
0.15,0.119034,-0.178114,0.0211584,-0.874721,-0.478324
0.15,0.127335,-0.0990087,0.285657,-0.867932,-0.275745
0.15,0.19762,-0.306731,-0.0249877,-0.648976,-0.753791
0.15,0.340722,-0.482732,-0.0179161,-0.392477,-0.91196
0.15,0.407673,-0.282251,0.166411,-0.531949,-0.827269
0.15,0.0193339,-0.29359,-0.306996,-0.66363,-0.679667
0.15,0.19762,-0.306731,-0.0249877,-0.648976,-0.753791
0.15,0.119034,-0.178114,0.0211584,-0.874721,-0.478324
0.15,0.0193339,-0.29359,-0.306996,-0.66363,-0.679667
0.15,0.093936,-0.467487,-0.177052,-0.481876,-0.855591
0.15,0.19762,-0.306731,-0.0249877,-0.648976,-0.753791
0.15,0.092418,0.0554205,0.888056,-0.375308,0.171187
0.15,0.0306885,0.0575209,0.678993,-0.264052,0.417347
0.15,0.107929,-0.0299205,0.486027,-0.843714,-0.0535126
0.15,-0.0681473,-0.0757835,-0.651611,-0.726033,-0.187583
0.15,0.00496738,-0.0124218,0.0439731,-0.885534,0.353242
0.15,-0.113159,0.0179028,-0.929344,-0.0944181,-0.210652
0.15,0.028749,-0.0943491,-0.161517,-0.933118,-0.203703
0.15,0.107929,-0.0299205,0.486027,-0.843714,-0.0535126
0.15,0.00496738,-0.0124218,0.0439731,-0.885534,0.353242
0.15,-0.0298115,-0.182154,-0.411484,-0.757724,-0.491927
0.15,0.028749,-0.0943491,-0.161517,-0.933118,-0.203703
0.15,-0.0681473,-0.0757835,-0.651611,-0.726033,-0.187583
0.15,-0.0298115,-0.182154,-0.411484,-0.757724,-0.491927
0.15,0.119034,-0.178114,0.0211584,-0.874721,-0.478324
0.15,0.028749,-0.0943491,-0.161517,-0.933118,-0.203703
0.15,0.433546,0.339365,0.5231,-0.0337258,-0.850321
0.15,0.553055,0.272029,0.419272,-0.136947,-0.897093
0.15,0.625406,0.446014,0.282489,-0.0820416,-0.953089
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,0.25781,-0.93092,6.37981e-17,7.39041e-17,-1
0.15,0.5,-0.866025,6.12323e-17,-1.06058e-16,-1
0.15,0.340722,-0.482732,-0.0179161,-0.392477,-0.91196
0.15,0.680942,-0.685084,3.37848e-17,1.17887e-16,-1
0.15,0.570894,-0.415568,0.091774,-0.26593,-0.955767
0.15,0.340722,-0.482732,-0.0179161,-0.392477,-0.91196
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,0.680942,-0.685084,3.37848e-17,1.17887e-16,-1
0.15,0.570894,-0.415568,0.091774,-0.26593,-0.955767
0.15,0.866025,-0.5,1.06058e-16,-6.12323e-17,-1
0.15,0.928792,-0.265752,4.88604e-17,-1.97786e-17,-1
0.15,0.866025,-0.5,1.06058e-16,-6.12323e-17,-1
0.15,0.570894,-0.415568,0.091774,-0.26593,-0.955767
0.15,0.680942,-0.685084,3.37848e-17,1.17887e-16,-1
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,-0.100024,-0.430515,-0.370857,-0.411898,-0.828261
0.15,-0.330948,-0.53112,-0.286724,-0.166632,-0.935858
0.15,-0.132733,-0.153488,-0.659893,-0.494653,-0.557939
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
0.15,-0.0298115,-0.182154,-0.411484,-0.757724,-0.491927
0.15,-0.688065,-0.677961,-2.46063e-16,-1.08116e-16,-1
0.15,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.15,-0.330948,-0.53112,-0.286724,-0.166632,-0.935858
0.15,0.093936,-0.467487,-0.177052,-0.481876,-0.855591
0.15,0.0193339,-0.29359,-0.306996,-0.66363,-0.679667
0.15,-0.100024,-0.430515,-0.370857,-0.411898,-0.828261
0.15,-0.100024,-0.430515,-0.370857,-0.411898,-0.828261
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,0.093936,-0.467487,-0.177052,-0.481876,-0.855591
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,0.340722,-0.482732,-0.0179161,-0.392477,-0.91196
0.15,0.093936,-0.467487,-0.177052,-0.481876,-0.855591
0.15,0.5,-0.866025,6.12323e-17,-1.06058e-16,-1
0.15,0.680942,-0.685084,3.37848e-17,1.17887e-16,-1
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,0.288212,-0.173833,0.271962,-0.677381,-0.674398
0.15,0.374784,-0.0580053,0.448941,-0.550938,-0.699759
0.15,0.219717,-0.0674878,0.488081,-0.753108,-0.42534
0.15,0.570894,-0.415568,0.091774,-0.26593,-0.955767
0.15,0.407673,-0.282251,0.166411,-0.531949,-0.827269
0.15,0.340722,-0.482732,-0.0179161,-0.392477,-0.91196
0.15,0.570894,-0.415568,0.091774,-0.26593,-0.955767
0.15,0.674701,-0.188168,0.173914,-0.264534,-0.944719
0.15,0.407673,-0.282251,0.166411,-0.531949,-0.827269
0.15,1,0,1.22465e-16,-7.11805e-33,-1
0.15,0.923012,0.287324,2.72928e-16,-2.70808e-17,-1
0.15,0.715223,0.0582318,0.234297,-0.157117,-0.957603
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,-1.83697e-16,-1,-2.96368e-32,-1.22465e-16,-1
0.15,0.25781,-0.93092,6.37981e-17,7.39041e-17,-1
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,-1.83697e-16,-1,-2.96368e-32,-1.22465e-16,-1
0.15,0.340722,-0.482732,-0.0179161,-0.392477,-0.91196
0.15,0.19762,-0.306731,-0.0249877,-0.648976,-0.753791
0.15,0.093936,-0.467487,-0.177052,-0.481876,-0.855591
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,-0.241482,-0.935295,-6.2148e-17,-1.42047e-16,-1
0.15,-1.83697e-16,-1,-2.96368e-32,-1.22465e-16,-1
0.15,0.093936,-0.467487,-0.177052,-0.481876,-0.855591
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,0.22415,-0.667604,-0.0912352,-0.251543,-0.960878
0.15,-0.330948,-0.53112,-0.286724,-0.166632,-0.935858
0.15,-0.5,-0.866025,-6.12323e-17,-1.06058e-16,-1
0.15,-0.10668,-0.659401,-0.204581,-0.213448,-0.953657
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
0.15,0.0193339,-0.29359,-0.306996,-0.66363,-0.679667
0.15,-0.0298115,-0.182154,-0.411484,-0.757724,-0.491927
0.15,0.625406,0.446014,0.282489,-0.0820416,-0.953089
0.15,0.710531,0.283047,0.217779,-0.0431638,-0.972429
0.15,0.866025,0.5,1.06058e-16,6.12323e-17,-1
0.15,0.519819,0.0814025,0.471803,-0.289429,-0.827359
0.15,0.374784,-0.0580053,0.448941,-0.550938,-0.699759
0.15,0.499136,-0.105047,0.346606,-0.421139,-0.834943
0.15,0.715223,0.0582318,0.234297,-0.157117,-0.957603
0.15,0.519819,0.0814025,0.471803,-0.289429,-0.827359
0.15,0.499136,-0.105047,0.346606,-0.421139,-0.834943
0.15,1,0,1.22465e-16,-7.11805e-33,-1
0.15,0.715223,0.0582318,0.234297,-0.157117,-0.957603
0.15,0.674701,-0.188168,0.173914,-0.264534,-0.944719
0.15,0.710531,0.283047,0.217779,-0.0431638,-0.972429
0.15,0.553055,0.272029,0.419272,-0.136947,-0.897093
0.15,0.519819,0.0814025,0.471803,-0.289429,-0.827359
0.15,0.923012,0.287324,2.72928e-16,-2.70808e-17,-1
0.15,0.710531,0.283047,0.217779,-0.0431638,-0.972429
0.15,0.715223,0.0582318,0.234297,-0.157117,-0.957603
0.15,0.923012,0.287324,2.72928e-16,-2.70808e-17,-1
0.15,0.866025,0.5,1.06058e-16,6.12323e-17,-1
0.15,0.710531,0.283047,0.217779,-0.0431638,-0.972429
0.15,0.402322,0.168717,0.654709,-0.236886,-0.710302
0.15,0.329761,0.0390479,0.619476,-0.48988,-0.608688
0.15,0.519819,0.0814025,0.471803,-0.289429,-0.827359
0.15,0.553055,0.272029,0.419272,-0.136947,-0.897093
0.15,0.433546,0.339365,0.5231,-0.0337258,-0.850321
0.15,0.402322,0.168717,0.654709,-0.236886,-0.710302
0.15,0.715223,0.0582318,0.234297,-0.157117,-0.957603
0.15,0.710531,0.283047,0.217779,-0.0431638,-0.972429
0.15,0.519819,0.0814025,0.471803,-0.289429,-0.827359
0.15,0.625406,0.446014,0.282489,-0.0820416,-0.953089
0.15,0.717486,0.64854,2.20079e-16,3.03841e-17,-1
0.15,0.488264,0.635537,0.18649,0.0243605,-0.981892
0.15,0.710531,0.283047,0.217779,-0.0431638,-0.972429
0.15,0.625406,0.446014,0.282489,-0.0820416,-0.953089
0.15,0.553055,0.272029,0.419272,-0.136947,-0.897093
0.15,0.866025,0.5,1.06058e-16,6.12323e-17,-1
0.15,0.717486,0.64854,2.20079e-16,3.03841e-17,-1
0.15,0.625406,0.446014,0.282489,-0.0820416,-0.953089
0.15,0.329761,0.0390479,0.619476,-0.48988,-0.608688
0.15,0.185357,0.0369934,0.785725,-0.517754,-0.292687
0.15,0.219717,-0.0674878,0.488081,-0.753108,-0.42534
0.15,0.276478,0.242634,0.769486,-0.0160467,-0.625715
0.15,0.277288,0.411451,0.570182,0.14107,-0.807027
0.15,0.179973,0.30043,0.747046,0.208636,-0.625623
0.15,0.276478,0.242634,0.769486,-0.0160467,-0.625715
0.15,0.433546,0.339365,0.5231,-0.0337258,-0.850321
0.15,0.277288,0.411451,0.570182,0.14107,-0.807027
0.15,0.625406,0.446014,0.282489,-0.0820416,-0.953089
0.15,0.426311,0.49985,0.387602,0.0491718,-0.918399
0.15,0.433546,0.339365,0.5231,-0.0337258,-0.850321
0.15,0.0820092,0.295979,0.74627,0.36669,-0.554104
0.15,0.0995954,0.427766,0.528437,0.330953,-0.778742
0.15,-0.0180506,0.332152,0.470448,0.552978,-0.67739
0.15,0.127771,0.211882,0.917506,0.166589,-0.350604
0.15,0.0820092,0.295979,0.74627,0.36669,-0.554104
0.15,0.0140286,0.243082,0.724648,0.547017,-0.396565
0.15,0.179973,0.30043,0.747046,0.208636,-0.625623
0.15,0.0995954,0.427766,0.528437,0.330953,-0.778742
0.15,0.0820092,0.295979,0.74627,0.36669,-0.554104
0.15,0.426311,0.49985,0.387602,0.0491718,-0.918399
0.15,0.277288,0.411451,0.570182,0.14107,-0.807027
0.15,0.433546,0.339365,0.5231,-0.0337258,-0.850321
0.15,0.426311,0.49985,0.387602,0.0491718,-0.918399
0.15,0.263792,0.627337,0.344042,0.122321,-0.924351
0.15,0.277288,0.411451,0.570182,0.14107,-0.807027
0.15,-0.415311,-0.346405,-0.400058,-0.124015,-0.902819
0.15,-0.637072,-0.318366,-0.217674,-0.0349309,-0.971842
0.15,-0.688065,-0.677961,-2.46063e-16,-1.08116e-16,-1
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
0.15,-0.268336,-0.185028,-0.604172,-0.213095,-0.762266
0.15,-0.415311,-0.346405,-0.400058,-0.124015,-0.902819
0.15,0.0193339,-0.29359,-0.306996,-0.66363,-0.679667
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
0.15,-0.100024,-0.430515,-0.370857,-0.411898,-0.828261
0.15,-0.132733,-0.153488,-0.659893,-0.494653,-0.557939
0.15,-0.268336,-0.185028,-0.604172,-0.213095,-0.762266
0.15,-0.174314,-0.295934,-0.509178,-0.38019,-0.768764
